id,question,true_query,generated_sql,true_result,success,execution_time,total_time,row_count,error,results,result_columns,execution_plan
7a2a83f4a894b5b5f2076da6,What is today's outpatient schedule for dr. gaylor?,,SELECT dr.gaylor FROM people WHERE dr.gay OR dr.gay FROM people WHERE il.is_gay AND mi.from FROM gay people.,,False,0.0,0.0011837482452392578,0.0,"near ""FROM"": syntax error",,,
5f1dc42ba1c4cd7cad30e93d,What was the last time of input of patient 10027602 on last month/28?,"SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10027602 ) ) AND datetime(inputevents.starttime,'start of month') = datetime(current_time,'start of month','-1 month') AND strftime('%d',inputevents.starttime) = '28' ORDER BY inputevents.starttime DESC LIMIT 1",,[],True,,,,,,,
98eb6c243d1dff5092eb4c38,What's the best way to disinfect a quarantine room?,,,,True,,,,,,,
3cfbe0e30b718f625d69a2c5,When did patient 10013049 get the mcv lab test on the last hospital stay for the last time?,SELECT labevents.charttime FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'mcv' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10013049 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ORDER BY labevents.charttime DESC LIMIT 1,SELECT admissions.valuenum FROM admissions.itemid WHERE admissions.label = 'central' AND chartevents.itemid = 10014078,[],False,0.0,0.004187822341918945,0.0,no such table: admissions.itemid,,,
e0d6ebb9ae85186bd60eadb3,What are the four most commonly ordered medications since 2100?,"SELECT T1.drug FROM ( SELECT prescriptions.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM prescriptions WHERE strftime('%Y',prescriptions.starttime) >= '2100' GROUP BY prescriptions.drug ) AS T1 WHERE T1.C1 <= 4",SELECT * FROM items ORDER BY chartevents.stay_id DESC LIMIT 4,"[{'drug': 'Insulin'}, {'drug': '0.9% Sodium Chloride'}, {'drug': 'Sodium Chloride 0.9%  Flush'}, {'drug': 'Potassium Chloride'}]",False,0.0,0.004765748977661133,0.0,no such table: items,,,
39a0e7eaffab936c1439a5fa,Is the respiratory rate level of patient 10026406 measured at 2100-01-12 13:00:00 less than measured at 2100-01-12 12:00:00?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026406 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-12 13:00:00' ) < ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026406 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-12 12:00:00' ),,"[{""( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026406 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-12 13:00:00' ) < ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026406 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-12 12:00:00' )"": None}]",True,,,,,,,
76f01a85f8f50fc5f408fa3b,How many dofetilide prescription instances occurred in 2100?,"SELECT COUNT(*) FROM prescriptions WHERE prescriptions.drug = 'dofetilide' AND strftime('%Y',prescriptions.starttime) = '2100'",SELECT labelevents.valuenum FROM labelevents WHERE labelevents.subject_id IN ( SELECT items.itemid FROM items WHERE items.subject_id = 10001407 AND labelevents.chartime = 'daily' ) AND labelevents.label_id IN ( SELECT stay_id FROM stay_items WHERE stay_id = 1 ) AND chartevents.itemid = 'central',[{'COUNT(*)': 0}],False,0.0,0.0010540485382080078,0.0,no such table: labelevents,,,
ad2310914d9164e853dba7ed,Tell me the amount of total foley that patient 10007058 had since 11/23/2100.,"SELECT SUM(outputevents.value) FROM outputevents WHERE outputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007058 ) ) AND outputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'foley' AND d_items.linksto = 'outputevents' ) AND strftime('%Y-%m-%d',outputevents.charttime) >= '2100-11-23'",SELECT admissions.valuenum FROM admissions.itemid WHERE admissions.label_id = 'daily' AND chartevents.itemid > 1,[{'SUM(outputevents.value)': None}],False,0.0,0.0016317367553710938,0.0,no such table: admissions.itemid,,,
a39d417e2b49ba956a7d03a7,What diagnosis did patient 10014078 have last in their first hospital visit?,SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT diagnoses_icd.icd_code FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10014078 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY diagnoses_icd.charttime DESC LIMIT 1 ),,,True,,,,,,,
a6c506df1317e23580129055,Does patient 6921 have an overseas history of travel?,,,,True,,,,,,,
85217448903d24f91d5ea081,What is the maximum total hospital cost for a person with streptococcal septicemia since 2100?,"SELECT MAX(T1.C1) FROM ( SELECT SUM(cost.cost) AS C1 FROM cost WHERE cost.hadm_id IN ( SELECT diagnoses_icd.hadm_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'streptococcal septicemia' ) ) AND strftime('%Y',cost.chargetime) >= '2100' GROUP BY cost.hadm_id ) AS T1",,,True,,,,,,,
df0baa783ad628147be24b1a,"When, during their last ICU stay, was patient 10002495's respiratory rate measured greater than 21.0 for the first time?",SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10002495 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum > 21.0 ORDER BY chartevents.charttime ASC LIMIT 1,SELECT respiratory_rate FROM respiratory_events WHERE respiratory_rate_measured > 21.0 FOR THE FIRST TIME SINCE ( SELECT date_from_minus_14_months_ago FROM dates_to_next ) AND respiratory_events.label = 'daily',[],False,0.0,0.0015101432800292969,0.0,"near ""FOR"": syntax error",,,
ac5dd63a7a7e12dbdb8de9e2,Was patient 10005817 given any sort of diagnosis on the first hospital visit?,SELECT COUNT(*)>0 FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005817 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ),SELECT patients.admissions.valuenum FROM patients WHERE patients.hadm_id = 10005817 AND hospitals.visits.admissions.valuenum FROM visits.itemid WHERE visits.itemid_type = 'daily' AND item_weight FROM items.weight_class ORDER BY item_weight.,[{'COUNT(*)>0': 1}],False,0.0,0.0013463497161865234,0.0,"near ""."": syntax error",,,
01f974128b8f1c4383263191,What was the aggregate input volume for patient 10027602 since 09/26/2100?,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10027602 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-09-26'","SELECT admissions.valuenum FROM admissions ORDER BY admissions.charttime ASC, labevents.itemid DESC, labitems.long_title FROM labitems ORDER BY chartevents.valuenum",[{'SUM(inputevents.totalamount)': 81320.0}],False,0.0,0.0015797615051269531,0.0,"near ""FROM"": syntax error",,,
a13c273dcddfa537845c91d0,What medication was last given to patient 10038933?,SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038933 ) ORDER BY prescriptions.starttime DESC LIMIT 1,,[{'drug': 'Heparin Flush (10 units/ml)'}],True,,,,,,,
bbe074710272a9a159c13d10,"Since the last time patient 10021487 was diagnosed with injury to liver without mention of open wound into cavity laceration, unspecified in the current hospital encounter, how many days have passed?","SELECT 1 * ( strftime('%J',current_time) - strftime('%J', diagnoses_icd.charttime) ) FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'injury to liver without mention of open wound into cavity laceration, unspecified' ) AND diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021487 AND admissions.dischtime IS NULL ) ORDER BY diagnoses_icd.charttime DESC LIMIT 1",SELECT number OF days FROM numbered days.,,False,0.0,0.004663705825805664,0.0,"near ""days"": syntax error",,,
8131eb8d99a9ae08b543fab4,Has patient 10026255 been tested in the hemoglobin lab in 10/this year?,"SELECT COUNT(*)>0 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'hemoglobin' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10026255 ) AND datetime(labevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',labevents.charttime) = '10'",SELECT hemoglobin.valuenum FROM hemoglobin WHERE hemoglobin.itemid = 10026255 AND chartevents.itemid = 10026354 ORDER BY hemoglobin.long_title ASC,[{'COUNT(*)>0': 0}],False,0.0,0.0046193599700927734,0.0,no such table: hemoglobin,,,
65026ec4c48a494f09194273,Retrieve the top three most frequent lab tests in 2100.,"SELECT d_labitems.label FROM d_labitems WHERE d_labitems.itemid IN ( SELECT T1.itemid FROM ( SELECT labevents.itemid, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM labevents WHERE strftime('%Y',labevents.charttime) = '2100' GROUP BY labevents.itemid ) AS T1 WHERE T1.C1 <= 3 )",,[],True,,,,,,,
e7b0a2fb743b8d418360896e,Calculate the total amount of foley of patient 10006580 in the first ICU visit.,SELECT SUM(outputevents.value) FROM outputevents WHERE outputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10006580 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND outputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'foley' AND d_items.linksto = 'outputevents' ),"SELECT SUM(foley.weight), foley.valuenum FROM foley.items",[{'SUM(outputevents.value)': None}],False,0.0,0.0011014938354492188,0.0,no such table: foley.items,,,
df2943ec147894b6e5bfbe4f,What is dr. caron's outpatient schedule today?,,SELECT dr.caron FROM people WHERE dr.caron_id = '123456789' AND dr.caron_name_id = '123456789',,False,0.0,0.0010733604431152344,0.0,no such table: people,,,
aca1e0e3be80e222d3b95be5,"How many hours has it been since the first time that patient 10021487 was diagnosed with cardiac complications, not elsewhere classified on this hospital encounter?","SELECT 24 * ( strftime('%J',current_time) - strftime('%J', diagnoses_icd.charttime) ) FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'cardiac complications, not elsewhere classified' ) AND diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021487 AND admissions.dischtime IS NULL ) ORDER BY diagnoses_icd.charttime ASC LIMIT 1",SELECT encounters.stay_id FROM encounters WHERE encounters.label = 'CHARTEVENTS' ORDER BY encounters.itemid,,False,0.0,0.0018754005432128906,0.0,no such table: encounters,,,
f235f99faeb9fd03302dd63c,Get me the top four most frequent events since 1 year ago.,"SELECT d_items.label FROM d_items WHERE d_items.itemid IN ( SELECT T1.itemid FROM ( SELECT outputevents.itemid, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM outputevents WHERE datetime(outputevents.charttime) >= datetime(current_time,'-1 year') GROUP BY outputevents.itemid ) AS T1 WHERE T1.C1 <= 4 )",,"[{'label': 'Foley'}, {'label': 'Void'}, {'label': 'Chest Tube #1'}, {'label': 'Cerebral Ventricular #1'}]",True,,,,,,,
d4677f8cd4b45df639326bef,Get the count of hospital visits by patient 10000032 since 1 year ago.,"SELECT COUNT( DISTINCT admissions.hadm_id ) FROM admissions WHERE admissions.subject_id = 10000032 AND datetime(admissions.admittime) >= datetime(current_time,'-1 year')",SELECT visits.valuenum FROM visits.itemid WHERE visits.stay_id = 'current_time' AND itemid.charttime = 'current_time' AND visits.label = 'daily',[{'COUNT( DISTINCT admissions.hadm_id )': 4}],False,0.0,0.0012018680572509766,0.0,no such table: visits.itemid,,,
853d39a04eeeedbb0a28a7d6,How much was the difference in weight of patient 10004422 measured at 2100-01-25 05:00:00 compared to the value measured at 2100-01-24 06:00:00?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004422 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-25 05:00:00' ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004422 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-24 06:00:00' ),,"[{""( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004422 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-25 05:00:00' ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004422 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-01-24 06:00:00' )"": None}]",True,,,,,,,
880dda6394687e6af314914f,"Tell me the three most common microbiology tests for patients who were previously diagnosed with adverse effect of penicillins, initial encounter within 2 months.","SELECT T3.test_name FROM ( SELECT T2.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'adverse effect of penicillins, initial encounter' ) ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.test_name, microbiologyevents.charttime FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.test_name ) AS T3 WHERE T3.C1 <= 3",SELECT admissions.stay_id FROM chartevents.itemid WHERE item_id = 1,,False,0.0,0.0009307861328125,0.0,no such table: chartevents.itemid,,,
bf8b0be840875d402d706d58,Can you show me the top five most frequent lab tests?,"SELECT d_labitems.label FROM d_labitems WHERE d_labitems.itemid IN ( SELECT T1.itemid FROM ( SELECT labevents.itemid, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM labevents GROUP BY labevents.itemid ) AS T1 WHERE T1.C1 <= 5 )",SELECT item FROM ( SELECT item.subject AS char FROM ( SELECT item.label AS char FROM ( SELECT item.subject FROM ( SELECT item.label FROM ( SELECT chartevents.label_id AS char FROM ( SELECT admissions.label_id FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id FROM ( SELECT chartevents.label_id FROM ( SELECT item.label_id AS char FROM ( SELECT admissions.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT admissions.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT admissions.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT admissions.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char FROM ( SELECT item.label_id AS char,"[{'label': 'Creatinine'}, {'label': 'Urea Nitrogen'}, {'label': 'Hematocrit'}, {'label': 'Hemoglobin'}, {'label': 'Platelet Count'}]",False,0.0,0.00047659873962402344,0.0,parser stack overflow,,,
69d1179ddab59c8ffa8e22d7,What was the first time of input for patient 10009049 on 06/14/this year?,"SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10009049 ) ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',inputevents.starttime) = '06-14' ORDER BY inputevents.starttime ASC LIMIT 1",SELECT * FROM items WHERE item_type = 'text' AND item_subtype = 'html' AND charset = 'UTF-8',[],False,0.0,0.0009019374847412109,0.0,no such table: items,,,
116aad46ae0fef5a747954b1,"For patients diagnosed with iatrogenic pneumothorax since 1 year ago, what are the top five most recurrent treatments during the same hospital visit?","SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'iatrogenic pneumothorax' ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, procedures_icd.icd_code, procedures_icd.charttime, admissions.hadm_id FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE datetime(procedures_icd.charttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 5 )",,,True,,,,,,,
f06966c4eb707fc9298cf8ed,When has patient 10015272 last had the creatine kinase (ck) minimum value?,"SELECT labevents.charttime FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10015272 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'creatine kinase (ck)' ) ORDER BY labevents.valuenum ASC, labevents.charttime DESC LIMIT 1",SELECT creatine_kinase FROM items WHERE creatine_kinase.itemid = 10015272 AND creatine_kinase.itemid = 10026342,[],False,0.0,0.0008461475372314453,0.0,no such table: items,,,
339bd7b7cb9460146cc1f5a0,What is the percentile ranking of a glucose test value of 176.0 for patients of the same age as patient 10038992 on the last hospital visit?,"SELECT DISTINCT T1.C1 FROM ( SELECT labevents.valuenum, PERCENT_RANK() OVER ( ORDER BY labevents.valuenum ) AS C1 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'glucose' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.subject_id = 10038992 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) ) AS T1 WHERE T1.valuenum = 176.0",SELECT admissions.itemid FROM admissions WHERE admissions.itemid = 10038992 AND chartevents.label = 'daily weight' AND chartevents.charttime = 'current time',,False,0.0,0.0008497238159179688,0.0,no such column: admissions.itemid,,,
1d73f76e9729625f5d313029,Is the white blood cells level of patient 10001725 last measured on the first hospital visit less than the first measurement on the first hospital visit?,SELECT ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001725 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'white blood cells' ) ORDER BY labevents.charttime DESC LIMIT 1 ) < ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001725 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'white blood cells' ) ORDER BY labevents.charttime ASC LIMIT 1 ),SELECT visits.itemid FROM visits.visits WHERE visits.valuenum > 0 AND ( visits.itemid - ( SELECT admissions.itemid FROM admissions.item_type ) ),"[{""( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001725 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'white blood cells' ) ORDER BY labevents.charttime DESC LIMIT 1 ) < ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001725 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'white blood cells' ) ORDER BY labevents.charttime ASC LIMIT 1 )"": None}]",False,0.0,0.0008282661437988281,0.0,no such table: visits.visits,,,
5b78e15830003c4050414093,Was patient 10006053 diagnosed with anything during their first hospital visit?,SELECT COUNT(*)>0 FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10006053 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ),,[{'COUNT(*)>0': 1}],True,,,,,,,
ab353a41c3fc36453bfc931c,What was the name of the diagnosis that patient 10007795 received for the last time?,SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT diagnoses_icd.icd_code FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007795 ) ORDER BY diagnoses_icd.charttime DESC LIMIT 1 ),"SELECT diagnosis_1 FROM diagnoses WHERE diagnosis_1=10007795 ORDER BY diagnosis_2, symptoms, labtests, and admissions.",,False,0.0,0.00043487548828125,0.0,"near ""and"": syntax error",,,
620be6a2707f02d1b5444ed9,Could you list the monthly minimum piggyback input of patient 10011398 since 12/22/2100?,"SELECT MIN(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10011398 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'piggyback' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-12-22' GROUP BY strftime('%Y-%m',inputevents.starttime)","SELECT piggybacks.itemid, piggybacks.charttime FROM piggybacks ORDER BY piggybacks.valuenum",[],False,0.0,0.0009768009185791016,0.0,no such table: piggybacks,,,
7d5c2f5180cb8edef4ee7d95,Calculate the number of hospital visits made by patient 10036156 during this year.,"SELECT COUNT( DISTINCT admissions.hadm_id ) FROM admissions WHERE admissions.subject_id = 10036156 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year')",,[{'COUNT( DISTINCT admissions.hadm_id )': 0}],True,,,,,,,
5542edc6eab94af30e250d96,What was the name of the drug that in the last hospital encounter patient 10038992 was first prescribed?,SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038992 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ORDER BY prescriptions.starttime ASC LIMIT 1,"SELECT * FROM ( SELECT chartevents.itemid, admissions.itemid, labevents.itemid, labevents.charttime FROM ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id = 14 ) AND ( SELECT stay_items.stay_id FROM stays WHERE stay_id = 10026354 ) ) AND ( SELECT datetime FROM stays WHERE label = 'daily' ) )",[{'drug': 'Sodium Chloride 0.9%  Flush'}],False,0.0,0.0038213729858398438,0.0,"near ""AND"": syntax error",,,
0aab4dbdaf2cafdd4466a80a,Could you list the three most common specimen tests carried out?,"SELECT T1.spec_type_desc FROM ( SELECT microbiologyevents.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents GROUP BY microbiologyevents.spec_type_desc ) AS T1 WHERE T1.C1 <= 3",,"[{'spec_type_desc': 'URINE'}, {'spec_type_desc': 'BLOOD CULTURE'}, {'spec_type_desc': 'SWAB'}]",True,,,,,,,
131ea45cf61be3a504988801,"In total, how many patients were prescribed vancomycin since 2100?","SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT prescriptions.hadm_id FROM prescriptions WHERE prescriptions.drug = 'vancomycin' AND strftime('%Y',prescriptions.starttime) >= '2100' )",SELECT vancomycin FROM patients WHERE created >= 2100 AND prescribed = 'total' AND vancomycin FROM patients.created ORDER BY chartevents.valuenum,[{'COUNT( DISTINCT admissions.subject_id )': 136}],False,0.0,0.003559589385986328,0.0,"near ""FROM"": syntax error",,,
