id,question,true_query,generated_query
9d55be8800c23366c5a86393,How many patients during the previous year were given a bicarbonate test?,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT labevents.hadm_id FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'bicarbonate' ) AND datetime(labevents.charttime,'start of year') = datetime(current_time,'start of year','-1 year') )","SELECT COUNT( DISTINCT patients.pid ) FROM patients WHERE patients.pid IN ( SELECT labevents.pid FROM labevents WHERE labevents.itemid IN ( SELECT procedures_icd.itemid FROM procedures_icd WHERE procedures_icd.long_title = 'bicarbonate' ) AND datetime(labevents.charttime,'start of year') = datetime(current_time,'start of year','-1 year') )"
c814a79881c8be3a4809fdb9,Get patient 10018423's monthly minimum weight information in 2100.,"SELECT MIN(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018423 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND strftime('%Y',chartevents.charttime) = '2100' GROUP BY strftime('%Y-%m',chartevents.charttime)","SELECT MIN(o1.valuenum) FROM ( SELECT o.valuenum, strftime('%Y-%m',o.charttime) AS time FROM chartevents o WHERE o.stay_id IN ( SELECT i.stay_id FROM patients i WHERE i.subject_id = 10018423 ) AND o.itemid IN ( SELECT p.itemid FROM d_icd_procedures p WHERE p.long_title = 'weight' ) AND strftime('%Y',o.charttime) = '2100' GROUP BY strftime('%Y-%m',o.charttime) ) AS o1"
71f42d6affc0c51c8579d29f,Find out the number of patients who were discharged from the hospital.,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is NOT NULL,SELECT COUNT( DISTINCT admissions.patient_id ) FROM admissions WHERE admissions.dischtime is NOT NULL
e134d64a96cc7940427b44cf,Did patient 10003046 get a pco2 test in their last hospital visit?,SELECT COUNT(*)>0 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'pco2' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10003046 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ),SELECT COUNT(*)>0 FROM pco2 WHERE pco2.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10003046 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 )
99659e62f4677c9b6f10903d,"What is the minimum monthly number of patients that are suffering from allergic rhinitis, cause unspecified since 1 year ago?","SELECT MIN(T1.C1) FROM ( SELECT COUNT( DISTINCT diagnoses_icd.hadm_id ) AS C1 FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'allergic rhinitis, cause unspecified' ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') GROUP BY strftime('%Y-%m',diagnoses_icd.charttime) ) AS T1","SELECT MIN(T1.C1) FROM ( SELECT COUNT( DISTINCT T2.subject_id ) AS C1 FROM ( SELECT subject_id, datetime(admittime) FROM admissions WHERE admissions.diagnosis = 'allergic rhinitis, cause unspecified' ) AS T1 JOIN ( SELECT subject_id, datetime(admittime) FROM admissions WHERE datetime(admittime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE datetime(T1.admittime,'start of month') = datetime(T2.admittime,'start of month') GROUP BY strftime('%Y-%m',T1.admittime) ) AS T1"
f64502ea7695fae28227dfce,Did patient 10005817 receive solution on 12/24/last year?,"SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005817 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'solution' AND d_items.linksto = 'inputevents' ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-1 year') AND strftime('%m-%d',inputevents.starttime) = '12-24'","SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT admissions.stay_id FROM admissions WHERE admissions.subject_id = 10005817 ) AND inputevents.itemid IN ( SELECT items.itemid FROM items WHERE items.label = 'solution' AND items.linksto = 'inputevents' ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-1 year') AND strftime('%m-%d',inputevents.starttime) = '12-24'"
8101d176c45f4e285b9e9540,How many patients were prescribed the medicine ferric gluconate within 2 months after a diagnosis of ankylosing spondylitis since 2100?,"SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'ankylosing spondylitis' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'ferric gluconate' AND strftime('%Y',prescriptions.starttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month')","SELECT COUNT( DISTINCT T1.pid ) FROM ( SELECT T1.pid, T1.time1 FROM ( SELECT pid, drgtime FROM diagnoses WHERE diagnoses.label = 'ankylosing spondylitis' AND strftime('%Y',drgtime) >= '2100' ) AS T1 JOIN ( SELECT pid, drgtime FROM prescriptions WHERE prescriptions.drug = 'ferric gluconate' AND strftime('%Y',prescriptions.drgtime) >= '2100' ) AS T2 ON T1.pid = T2.pid WHERE T1.drgtime < T2.drgtime AND datetime(T2.drgtime) BETWEEN datetime(T1.drgtime) AND datetime(T1.drgtime,'+2 month') ) AS T3"
3c23367e7687645342a44a61,Show me the top three most commonly prescribed drugs during the same month for patients in their 30s after a unspecified essential hypertension diagnosis.,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'unspecified essential hypertension' ) ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.age BETWEEN 30 AND 39 ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T1.charttime,'start of month') = datetime(T2.starttime,'start of month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 3","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT * FROM ( SELECT T1.row_id, T1.charttime FROM ( SELECT * FROM diagnosis WHERE diagnosis = 'unspecified essential hypertension' ) AS T1 JOIN ( SELECT * FROM patients WHERE patients.age BETWEEN 30 AND 39 ) AS T2 ON T1.hadm_id = T2.hadm_id ) AS T3 JOIN ( SELECT * FROM ( SELECT T1.row_id, T1.charttime FROM ( SELECT * FROM diagnosis WHERE diagnosis = 'unspecified essential hypertension' ) AS T1 JOIN ( SELECT * FROM patients WHERE patients.age BETWEEN 30 AND 39 ) AS T2 ON T1.hadm_id = T2.hadm_id ) AS T3 JOIN ( SELECT * FROM prescriptions ) AS T4 ON T3.row_id = T4.hadm_id WHERE datetime(T3.charttime,'start of month') = datetime(T4.starttime,'start of month') ) AS T5 ON T3.row_id = T5.row_id ) AS T2 GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 3"
2c251f13cfc63c34883bcbcd,Has there been any microbiological urine tests for patient 10005348 in 08/last year?,"SELECT COUNT(*)>0 FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005348 ) AND microbiologyevents.spec_type_desc = 'urine' AND datetime(microbiologyevents.charttime,'start of year') = datetime(current_time,'start of year','-1 year') AND strftime('%m',microbiologyevents.charttime) = '08'","SELECT COUNT(*)>0 FROM microbiologyevents WHERE microbiologyevents.hcpcscat = ( SELECT hcpcscat FROM hcpcscat WHERE hcpcscat = 'microbiological urine tests' ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.spec_type_desc IS NOT NULL AND microbiologyevents.patient_id = 10005348 AND datetime(microbiologyevents.charttime,'start of year') = datetime(current_time,'start of year','-1 year') AND strftime('%m',microbiologyevents.charttime) = '08'"
740f87417b7715602b678286,"Did patient 10029484 have any tests for creatine kinase, mb isoenzyme during the previous month?","SELECT COUNT(*)>0 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'creatine kinase, mb isoenzyme' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10029484 ) AND datetime(labevents.charttime,'start of month') = datetime(current_time,'start of month','-1 month')","SELECT COUNT(*)>0 FROM lab_tests WHERE lab_tests.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10029484 ) AND lab_tests.item = 'creatine kinase, mb isoenzyme' AND datetime(lab_tests.charttime,'start of month') = datetime(current_time,'start of month','-1 month')"
5c22be4f508798bea10dfa73,"What is the 3-month survival rate for patients diagnosed with pleural effusion, not elsewhere classified.","SELECT AVG(C1) FROM ( SELECT ( CASE WHEN (strftime('%J',patients.dod) - strftime('%J',T1.charttime)) < 1 * 365/4 THEN 0 ELSE 1 END ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'pleural effusion, not elsewhere classified' ) AND strftime('%J',current_time) - strftime('%J',diagnoses_icd.charttime) >= 1 * 365/4 GROUP BY admissions.subject_id HAVING MIN(diagnoses_icd.charttime) = diagnoses_icd.charttime ) AS T1 JOIN patients ON T1.subject_id = patients.subject_id )","SELECT DISTINCT T1.C1 FROM ( SELECT T2.C1, DENSE_RANK() OVER ( ORDER BY T2.C1 ASC ) AS C2 FROM ( SELECT COUNT(*)>0 AS C1 FROM ( SELECT T1.row_number() OVER ( ORDER BY T1.charttime ASC ) AS C1 FROM ( SELECT * FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT diagnoses_icd.icd_code FROM diagnoses_icd WHERE diagnoses_icd.long_title = 'pleural effusion, not elsewhere classified' ) ) AS T1 JOIN ( SELECT * FROM patients ) AS T2 ON T1.hadm_id = T2.hadm_id WHERE T1.dischtime IS NOT NULL AND datetime(T1.charttime) >= datetime(current_time,'-3 month') GROUP BY T1.row_number() OVER ( ORDER BY T1.charttime ASC ) ) ) AS T2 GROUP BY T2.C1 ) AS T1"
43da3486df026843872b9af4,What was the admission type for patient 10019172's first hospital admission?,"SELECT admissions.admission_type FROM admissions WHERE admissions.subject_id = 10019172 AND datetime(admissions.admittime,'start of year') = datetime(current_time,'start of year','-0 year') ORDER BY admissions.admittime ASC LIMIT 1",SELECT admissions.admission_type FROM admissions WHERE admissions.hadm_id IN ( SELECT diagnoses.hadm_id FROM diagnoses WHERE diagnoses.charttime IS NOT NULL ORDER BY diagnoses.charttime ASC LIMIT 1 ) AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1
f5b332414c271567297ba2c9,When did patient 10022041 first have an input event?,SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022041 ) ) ORDER BY inputevents.starttime ASC LIMIT 1,SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT stays.stay_id FROM stays WHERE stays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022041 ) ) ORDER BY inputevents.starttime ASC LIMIT 1
01eb9179a54a0f80fb0189a6,"For patients diagnosed with pain in left shoulder previously, what are the top five most common procedures applied within 2 months in 2100?","SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'pain in left shoulder' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, procedures_icd.icd_code, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE strftime('%Y',procedures_icd.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 5 )","SELECT d1.proc_desc FROM ( SELECT d.proc_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT t1.subject_id, t1.charttime FROM ( SELECT subject_id, charttime FROM diagnosis WHERE diagnosis = 'pain in left shoulder' ) AS t1 WHERE t1.charttime < 2100 * 1000 * 1000 * 24 * 30 ) AS t2 JOIN ( SELECT subject_id, charttime, proc_desc FROM procedures WHERE strftime('%Y',procedures.charttime) = '2100' ) AS d ON t2.subject_id = d.subject_id WHERE t2.charttime < d.charttime AND datetime(d.charttime) BETWEEN datetime(t2.charttime) AND datetime(t2.charttime,'+2 month') GROUP BY d.proc_desc ) AS d1 WHERE d1.C1 <= 5"
393ccf93d06553bf2947a17a,What are the four most frequent drugs that were prescribed to male patients in their 30s during the same month after they were diagnosed with hyposmolality and/or hyponatremia during this year?,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'hyposmolality and/or hyponatremia' ) AND datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.subject_id IN ( SELECT patients.subject_id FROM patients WHERE patients.gender = 'm' ) AND admissions.age BETWEEN 30 AND 39 AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T1.charttime,'start of month') = datetime(T2.starttime,'start of month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 4","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient_id, diagnosis_date FROM diagnoses WHERE diagnoses.label = 'hyposmolality and/or hyponatremia' AND datetime(diagnoses.diagnosis_date,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT patient_id, drug, prescription_date FROM prescriptions WHERE datetime(prescriptions.prescription_date,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.patient_id = T2.patient_id WHERE T1.diagnosis_date < T2.prescription_date AND datetime(T1.diagnosis_date,'start of month') = datetime(T2.prescription_date,'start of month') AND T1.patient_id IN ( SELECT patient_id FROM patients WHERE patients.gender = 'male' AND floor((strftime('%J',current_time) - strftime('%J',patients.dob)) / 365.25) BETWEEN 30 AND 39 ) GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 4"
949dc9ac2dfec702b23219cc,Tell me the top four most frequent diagnoses of patients of age 40s.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age BETWEEN 40 AND 49 ) GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 4 )",SELECT d.diagnosis_desc FROM diagnosis d WHERE d.age BETWEEN 40 AND 49 GROUP BY d.diagnosis_desc ORDER BY COUNT(*) DESC LIMIT 4
5e15ef576080a675d598f4f4,How many current patients are of 60 or above age?,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime IS NULL AND admissions.age >= 60,SELECT COUNT( DISTINCT patients.pid ) FROM patients WHERE patients.age >= 60 AND patients.dischtime IS NULL
eccaf3ea4033b34c3afac111,Tell me the percentile of creatinine of 2.7 in patients of the same age as patient 10016150 on the first hospital visit?,"SELECT DISTINCT T1.C1 FROM ( SELECT labevents.valuenum, PERCENT_RANK() OVER ( ORDER BY labevents.valuenum ) AS C1 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'creatinine' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.subject_id = 10016150 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ) ) AS T1 WHERE T1.valuenum = 2.7","SELECT DISTINCT T1.C1 FROM ( SELECT 2.7 AS C1, PERCENT_RANK() OVER ( ORDER BY 2.7 ) AS C2 FROM patients WHERE patients.age = ( SELECT patients.age FROM patients WHERE patients.subject_id = 10016150 AND patients.dischtime IS NOT NULL ORDER BY patients.admittime ASC LIMIT 1 ) ) AS T1"
92f0b914005e5b93474fac4e,Can you name the first outputs of patient 10013049 in their last ICU visit?,SELECT d_items.label FROM d_items WHERE d_items.itemid IN ( SELECT outputevents.itemid FROM outputevents WHERE outputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10013049 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) ORDER BY outputevents.charttime ASC LIMIT 1 ),SELECT outputs.output FROM outputs WHERE outputs.icustay_id IN ( SELECT icustays.icustay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10013049 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) ORDER BY outputs.charttime ASC LIMIT 1
e0693814cc896b83b3416d2d,Is the value of respiratory rate in patient 10016742 from second measurement on the first ICU visit greater than its first measurement on the first ICU visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10016742 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 OFFSET 1 ) > ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10016742 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'respiratory rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 ),SELECT ( SELECT respiratory_rate FROM patient_vitals WHERE patient_id = 10016742 AND ICU_visit_nr = 1 ORDER BY charttime ASC LIMIT 1 OFFSET 1 ) > ( SELECT respiratory_rate FROM patient_vitals WHERE patient_id = 10016742 AND ICU_visit_nr = 1 ORDER BY charttime ASC LIMIT 1 )
37d260bf174746e3b0f83bb0,"What are the five most commonly prescribed drugs for patients diagnosed with postprocedural fever previously within the same hospital visit, in 2100?","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'postprocedural fever' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime, admissions.hadm_id FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE strftime('%Y',prescriptions.starttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 5","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient_id, visit_id FROM diagnoses WHERE diagnoses.label = 'postprocedural fever' AND strftime('%Y',diagnoses.charttime) = '2100' ) AS T1 JOIN ( SELECT patient_id, visit_id, drug FROM prescriptions WHERE strftime('%Y',prescriptions.starttime) = '2100' ) AS T2 ON T1.patient_id = T2.patient_id WHERE T1.visit_id = T2.visit_id GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 5"
4a73f78af6f830619516e24b,When did patient 10005909 experience the last instance where their heart rate was less than 115.0 in their last ICU stay?,SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005909 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum < 115.0 ORDER BY chartevents.charttime DESC LIMIT 1,SELECT heart_rateevents.charttime FROM heart_rateevents WHERE heart_rateevents.heart_rate < 115.0 AND heart_rateevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10005909 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND heart_rateevents.icustay_id IN ( SELECT icustays.icustay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10005909 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ORDER BY icustays.intime DESC LIMIT 1 ) ORDER BY heart_rateevents.charttime DESC LIMIT 1
5cf885d109f3f215844f994e,How many hours have passed since patient 10004733's last stay in careunit medical/surgical intensive care unit (micu/sicu) in this hospital encounter?,"SELECT 24 * ( strftime('%J',current_time) - strftime('%J', transfers.intime) ) FROM transfers WHERE transfers.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 AND admissions.dischtime IS NULL ) AND transfers.careunit = 'medical/surgical intensive care unit (micu/sicu)' ORDER BY transfers.intime DESC LIMIT 1","SELECT 24 * ( strftime('%J',current_time) - strftime('%J', ( SELECT careevents.outtime FROM careevents WHERE careevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 10004733 AND admissions.dischtime IS NULL ) AND careevents.careunit = 'medical/surgical intensive care unit (micu/sicu)' ORDER BY careevents.intime DESC LIMIT 1 ) ) )"
62a5029a9781c0cb6bcc7ce6,What new prescriptions were given to patient 10004733 today compared to those given yesterday?,"SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-0 day') EXCEPT SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-1 day')","SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.hadm_id = 10004733 AND datetime(admissions.admittime,'start of day') = datetime(current_time,'start of day','-1 day') ) ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-1 day') EXCEPT SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = ( SELECT admissions.age FROM admissions WHERE admissions.hadm_id = 10004733 AND datetime(admissions.admittime,'start of day') = datetime(current_time,'start of day') ) ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day')"
f1dd398aaf1b00d4a562b899,How much is the difference of weights of patient 10037975 second measured on the last hospital visit compared to the first value measured on the last hospital visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10037975 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 OFFSET 1 ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10037975 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 ),SELECT ( SELECT weight FROM patient_vitals WHERE patient_id = 10037975 AND hospital_visit_id IN ( SELECT MAX(hospital_visit_id) FROM patient_visits ) ORDER BY datetime ASC LIMIT 1 OFFSET 1 ) - ( SELECT weight FROM patient_vitals WHERE patient_id = 10037975 AND hospital_visit_id IN ( SELECT MAX(hospital_visit_id) FROM patient_visits ) ORDER BY datetime ASC LIMIT 1 )
